popularity,director,runtime,genres,release_date,release_year,budget_adj,revenue_adj
0.736561999999999,Cameron Crowe,122.0,Drama,2000-09-15,2000,75977526.8605883,60001591.7291877
0.736173,Peyton Reed,98.0,Comedy,2000-08-25,2000,35456179.2016078,114536031.835596
0.733654,Lasse HallstrÃ¶m,121.0,Comedy,2000-12-14,2000,31657302.8585784,193109981.775523
0.697768,Stephen Frears,113.0,Comedy,2000-03-17,2000,37988763.4302941,59675655.7367084
0.697146,Antony Hoffman,106.0,Thriller,2000-11-10,2000,101303369.147451,42375160.0593232
0.689638,Brian De Palma,114.0,Science Fiction,2000-03-10,2000,113966290.290882,77085044.9381745
0.687905,Tarsem Singh,107.0,Horror,2000-08-17,2000,41787639.7733235,131891722.653662
0.664636,John Singleton,99.0,Action,2000-06-15,2000,58249437.2597843,135742080.1026
0.66065,Stephen T. Kay,102.0,Action,2000-10-06,2000,80536178.4722236,24582519.9516985
0.632783,Brian Levant,90.0,Science Fiction,2000-04-28,2000,105102245.49048,75304207.6860892
0.627609,Roger Donaldson,145.0,Drama,2000-12-24,2000,101303369.147451,43771597.8783022
0.626782,Danny Boyle,119.0,Drama,2000-02-11,2000,50651684.5737255,182418082.296831
0.58332,Wolfgang Petersen,130.0,Drama,2000-03-15,2000,151955053.721176,412503060.62804
0.54656,Don Bluth|Gary Goldman,94.0,Animation,2000-06-16,2000,94971908.5757354,46542103.1997682
0.542611,Wes Craven,116.0,Horror,2000-02-03,2000,50651684.5737255,204929467.529231
0.530739,Martin Campbell,124.0,Action,2000-12-08,2000,94971908.5757354,273093444.00051
0.525341,John Frankenheimer,124.0,Thriller,2000-02-25,2000,53184268.8024118,40735313.037541
0.495241,Jun Falkenstein,77.0,Animation,2000-02-11,2000,37988763.4302941,57685345.9104842
0.49295,Steve Carr,98.0,Comedy,2000-01-12,2000,13929213.2577745,75758873.6686204
0.481089,Patrick Lussier,99.0,Horror,2000-12-22,2000,35456179.2016078,41788066.5137661
0.47571,Kathryn Bigelow,113.0,Crime,2000-09-25,2000,20260673.8294902,138190.458438266
0.468129,John Ottman,97.0,Horror,2000-09-19,2000,17728089.6008039,48846410.4164176
0.465293,"George Tillman, Jr.",129.0,Drama,2000-09-13,2000,40521347.6589804,61813934.3290779
0.464139,Robert Zemeckis,130.0,Drama,2000-07-21,2000,126629211.434313,196863281.732773
0.458778,William Friedkin,128.0,Action,2000-04-07,2000,75977526.8605883,89906740.1183628
0.449041,Gus Van Sant,136.0,Drama,2000-12-21,2000,54450560.9167549,101366384.908229
0.417675,Robert Iscove,94.0,Comedy,2000-06-16,2000,20260673.8294902,26120278.5032224
0.410235,Kevin Lima,100.0,Comedy,2000-10-07,2000,107634829.719166,232506137.717878
1.616724,Peter Segal,106.0,Fantasy,2000-07-27,2000,106368537.604823,156143878.389357
0.623706,Edward Norton,127.0,Comedy,2000-04-14,2000,37988763.4302941,46898399.8119809
0.38535,Walter Hill|Jack Sholder,91.0,Science Fiction,2000-01-14,2000,113966290.290882,18776682.0411413
0.372923,Don Roos,106.0,Drama,2000-11-15,2000,44320224.0020098,46573332.4958921
0.339608,Christian Duguay,117.0,Action,2000-08-23,2000,50651684.5737255,38240888.5217204
0.350814,David Raynr,94.0,Drama,2000-03-31,2000,18994381.715147,12538970.1398189
0.349034,Jon Turteltaub,104.0,Fantasy,2000-07-07,2000,82308987.432304,88260560.3697167
0.332267,Douglas Aarniokoski,87.0,Action,2000-09-01,2000,31657302.8585784,20062635.8731438
0.324003,Gina Prince-Bythewood,124.0,Action,2000-04-21,2000,25325842.2868627,35111897.168976
0.310295,Davis Guggenheim,90.0,Drama,2000-04-21,2000,17728089.6008039,6469258.47959851
0.309754,Philip Kaufman,124.0,Drama,2000-11-22,2000,17094943.5436323,8941131.59915472
0.285304,John Schlesinger,108.0,Comedy,2000-03-03,2000,31657302.8585784,30850386.0671398
0.284476,Courtney Solomon,107.0,Action,2000-12-08,2000,44320224.0020098,19228950.9327001
0.279624,Reginald Hudlin,84.0,Comedy,2000-10-13,2000,30391010.7442353,17348201.966501
0.277798,Michael Almereyda,112.0,Drama,2000-05-12,2000,2532584.22868627,1986494.48808368
0.471019,Stephen Hopkins,110.0,Mystery,2000-09-24,2000,31657302.8585784,329947.605897476
0.196668,Brian Robbins,107.0,Action,2000-04-07,2000,30391010.7442353,15667085.2184201
0.253319,Nicholas Hytner,115.0,Drama,2000-05-12,2000,22793258.0581765,21781395.6869077
0.249219,Bonnie Hunt,115.0,Romance,2000-04-07,2000,30391010.7442353,46358947.9746417
0.223263,Nigel Cole,93.0,Crime,2000-01-24,2000,12662921.1434313,33342081.7234539
0.222291,Greg Berlanti,94.0,Comedy,2000-02-01,2000,1266292.11434313,2209499.92604854
0.207785,Nick Gomez,96.0,Comedy,2000-03-03,2000,20260673.8294902,19535331.5760575
0.203554,Eric Blakeney,101.0,Action,2000-02-04,2000,12662921.1434313,2066384.85757759
0.182246,Bryan Singer,104.0,Adventure,2000-07-13,2000,94971908.5757354,199187391.225507
0.12392,Uli Edel,95.0,Horror,2000-10-27,2000,27858426.515549,17165840.7065302
0.119214,E. Elias Merhige,92.0,Drama,2000-05-15,2000,10130336.9147451,10483653.9416127
0.104908,Des McAnuff,88.0,Adventure,2000-06-30,2000,96238200.6900785,44490945.5048655
0.091492,John Swanbeck,90.0,Comedy,2000-04-28,2000,8864044.80040197,4721861.46966875
0.031018,Diane Keaton,94.0,Comedy,2000-02-16,2000,50651684.5737255,45634519.9841156
0.015997,Mary Lambert,105.0,Thriller,2000-07-19,2000,18994381.715147,6606876.57400109
4.215642,Ridley Scott,117.0,Science Fiction,1982-06-25,1982,63269987.2714343,74045476.2072083
2.900556,Steven Spielberg,115.0,Science Fiction,1982-04-03,1982,23726245.2267878,1791694309.24878
2.355353,John Carpenter,109.0,Horror,1982-06-25,1982,22596424.0255122,31144285.1722943
1.928258,Ted Kotcheff,93.0,Action,1982-10-22,1982,33894636.0382684,282936387.224976
1.336612,Steven Lisberger,96.0,Science Fiction,1982-07-09,1982,38413920.8433708,74568199.2841904
1.241425,Sylvester Stallone,99.0,Drama,1982-05-28,1982,38413920.8433708,280195657.916352
1.193916,Tobe Hooper,114.0,Horror,1982-06-04,1982,24178173.7072981,276128301.591759
1.176922,John Milius,129.0,Adventure,1982-04-02,1982,45192848.0510245,155579712.388195
1.161942,Walter Hill,96.0,Thriller,1982-12-07,1982,2259642.40255122,178214624.90275
0.946056,Nicholas Meyer,113.0,Science Fiction,1982-06-03,1982,27115708.8306147,218733384.566958
0.925383,Amy Heckerling,90.0,Comedy,1982-08-13,1982,10168390.8114805,61220220.455232
0.884844,Jim Henson|Frank Oz,93.0,Fantasy,1982-12-17,1982,33894636.0382684,91689512.0279635
0.786388,Richard Attenborough,191.0,Drama,1982-11-30,1982,49712132.8561269,175659830.26922
0.689094,Sydney Pollack,116.0,Comedy,1982-12-16,1982,47452490.4535757,400408633.732077
0.555585,Don Bluth,82.0,Fantasy,1982-06-17,1982,15817496.8178585,33139312.1512948
0.483395,Alan J. Pakula,151.0,Drama,1982-12-08,1982,27115708.8306147,67870619.2030286
0.475775,Patricia Birch,115.0,Comedy,1982-06-11,1982,29827279.7136761,34282110.4788882
0.441852,George A. Romero,120.0,Horror,1982-11-12,1982,18077139.2204098,47517466.4708611
0.421748,John Huston,127.0,Comedy,1982-06-18,1982,112982120.127561,128932942.626097
0.358107,Peter Weir,115.0,War,1982-12-17,1982,13557854.4153073,23225903.9078029
0.336314,Steve Miner,95.0,Horror,1982-08-13,1982,9038569.6102049,82906431.1456454
0.310497,Tommy Lee Wallace,96.0,Horror,1982-10-22,1982,5649106.00637806,32538850.5967376
0.304359,Sidney Lumet,129.0,Drama,1982-12-08,1982,36154278.4408196,121969282.873108
0.647107,Clint Eastwood,136.0,Science Fiction,1982-06-13,1982,40673563.245922,159728119.826125
0.464188,Michael Winner,88.0,Action,1982-02-20,1982,4.51928480510245,36.1542784408196
0.138161999999999,George T. Miller,104.0,Drama,1982-03-02,1982,7908748.40892929,46682908.223042
4.18054,Peter Weir,103.0,Comedy,1998-06-04,1998,80261728.1446979,353309720.778811
2.993102,Michael Bay,151.0,Action,1998-07-01,1998,187277365.670961,740815170.215728
2.770692,Tony Bancroft|Barry Cook,88.0,Animation,1998-06-18,1998,120392592.217046,407087824.924557
2.729745,Stephen Norrington,120.0,Horror,1998-08-21,1998,60196296.1085234,175483613.698697
2.556082,Joel Coen,117.0,Comedy,1998-02-15,1998,20065432.0361744,37106552.6611244
2.170136,Steven Spielberg,169.0,Drama,1998-07-24,1998,93638682.8354809,644556400.785869
2.045755,Brett Ratner,98.0,Action,1998-09-18,1998,44143950.4795838,326915200.675054
2.005566,John Lasseter|Andrew Stanton,95.0,Family,1998-11-25,1998,160523456.289395,486116613.870056
1.855981,Brenda Chapman|Steve Hickner|Simon Wells,99.0,Adventure,1998-12-15,1998,93638682.8354809,292437871.068362
1.80704,Eric Darnell|Tim Johnson,83.0,Adventure,1998-10-02,1998,80261728.1446979,229759715.113671
1.46043,John Frankenheimer,122.0,Action,1998-09-12,1998,73573250.7993064,55662690.9911427
1.422685,Alex Proyas,100.0,Mystery,1998-02-27,1998,36117777.665114,36385739.4706979
1.408985,John McNaughton,108.0,Crime,1998-03-20,1998,26753909.3815659,89893135.5220617
1.379837,Bobby Farrelly|Peter Farrelly,119.0,Romance,1998-07-15,1998,30766995.7888008,494793021.724308
1.339249,Rob Bowman,121.0,Mystery,1998-06-19,1998,88287900.9591677,253089726.057357
1.333006,Tony Kaye,119.0,Drama,1998-10-30,1998,26753909.3815659,31937649.2115689
1.316855,Vincent Ward,113.0,Drama,1998-10-02,1998,113704114.871655,95625218.1279674
1.303667,Tony Scott,132.0,Action,1998-11-20,1998,120392592.217046,335293149.942418
1.283006,Mimi Leder,120.0,Action,1998-05-07,1998,100327160.180872,187898944.598405
1.282567,Stephen Hopkins,130.0,Adventure,1998-04-03,1998,107015637.526263,182139843.219415
1.242498,F. Gary Gray,140.0,Action,1998-07-29,1998,66884773.4539149,59591231.0316454
1.22669,Martin Brest,178.0,Fantasy,1998-11-12,1998,120392592.217046,191210324.119599
1.206274,Richard Donner,127.0,Action,1998-07-10,1998,187277365.670961,381837952.105954
1.175952,Danny Cannon,100.0,Horror,1998-11-13,1998,86950205.4900894,53510643.9759626
1.170499,Roland Emmerich,139.0,Science Fiction,1998-05-19,1998,173900410.980178,507005703.79971
1.164656,Griffin Dunne,104.0,Drama,1998-10-16,1998,100327160.180872,62448141.8941741
1.152417,Barry Levinson,134.0,Science Fiction,1998-02-13,1998,100327160.180872,17523810.6449257
1.095887,Ivan Reitman,98.0,Action,1998-06-12,1998,93638682.8354809,219382056.928841
1.090942,Terry Gilliam,118.0,Adventure,1998-05-22,1998,24747366.1779485,14286955.4760102
1.059234,John Madden,122.0,History,1998-12-11,1998,33442386.7269574,387019102.157528
1.057585,Martin Campbell,136.0,Adventure,1998-07-16,1998,127081069.562438,334809823.179399
1.053252,Frank Coraci,90.0,Comedy,1998-11-06,1998,30766995.7888008,248800182.140615
1.041331,Andrew Davis,107.0,Crime,1998-06-04,1998,80261728.1446979,171276344.741779
1.011829,Darren Aronofsky,84.0,Mystery,1998-07-10,1998,80261.7281446979,4308920.4356125
1.001818,Brad Silberling,114.0,Drama,1998-04-10,1998,73573250.7993064,265780176.771105
0.992143,Terrence Malick,170.0,Drama,1998-12-25,1998,69560164.3920715,131263461.396717
0.968861,Joe Dante,110.0,Comedy,1998-07-10,1998,53507818.7631319,73148595.3595611
0.962802,Betty Thomas,85.0,Comedy,1998-06-22,1998,94976378.3045592,393893266.348678
0.931643,Jonathan Frakes,103.0,Science Fiction,1998-12-10,1998,93638682.8354809,157848065.351239
0.922354,Nora Ephron,119.0,Comedy,1998-12-17,1998,86950205.4900894,335522777.408945
0.904602,Stuart Baird,131.0,Thriller,1998-03-05,1998,80261728.1446979,136936413.849803
0.893937,Shekhar Kapur,124.0,Drama,1998-09-13,1998,40130864.0723489,109892541.585273
0.884735,Steven Soderbergh,123.0,Romance,1998-06-26,1998,64209382.5157583,103999894.054518
0.878645,Frank Coraci,95.0,Romance,1998-02-13,1998,24078518.4434093,164947197.815596
0.823963999999999,Andy Tennant,121.0,Drama,1998-07-31,1998,34780082.1960357,87894313.4966918
0.792566,Tom Shadyac,115.0,Comedy,1998-12-25,1998,66884773.4539149,270606298.4321
0.783938,Jamie Blanks,99.0,Horror,1998-09-25,1998,18727736.5670961,97019835.2146459
0.760447,John Dahl,121.0,Drama,1998-09-11,1998,16052345.6289395,30662519.0972749
0.722411999999999,David Nutter,82.0,Horror,1998-07-24,1998,20065432.0361744,23419526.8490864
0.718275,George Miller,92.0,Adventure,1998-11-25,1998,120392592.217046,92477375.8909553
0.699006999999999,Guy Ritchie,105.0,Comedy,1998-03-05,1998,1805888.8832557,5213760.39172004
0.669113,John Fortenberry,81.0,Comedy,1998-10-01,1998,22740822.974331,40573861.9923663
0.653163,Robert Redford,170.0,Drama,1998-05-14,1998,80261728.1446979,249993295.470309
0.640933,Ronny Yu,89.0,Comedy,1998-10-16,1998,33442386.7269574,67783504.1548152
0.616116,Mark Christopher,93.0,Music,1998-08-28,1998,17390041.0980178,22415981.0197065
0.607687,Alfonso CuarÃ³n,111.0,Comedy,1998-01-19,1998,33442386.7269574,74234160.6489321
0.577192,Edward Zwick,116.0,Drama,1998-11-05,1998,93638682.8354809,156072825.746571
0.576681999999999,Brian De Palma,98.0,Crime,1998-08-07,1998,97651769.2427158,138975067.09546
0.562005,Peter Howitt,99.0,Comedy,1998-04-23,1998,8026172.81446979,77586337.2065413
0.539133,Jeremiah S. Chechik,89.0,Thriller,1998-08-13,1998,80261728.1446979,64908772.5132475
0.53388,Mark Steven Johnson,114.0,Comedy,1998-09-11,1998,26753909.3815659,24417510.5407058
0.521096,Kirk Wong,91.0,Action,1998-04-24,1998,17390041.0980178,36127332.8238497
0.497373,John Landis,123.0,Music,1998-02-05,1998,37455473.1341923,18796472.7110793
0.496059,Spike Lee,136.0,Drama,1998-05-01,1998,33442386.7269574,28851219.2358468
0.492559,Mikael Salomon,97.0,Thriller,1998-01-16,1998,93638682.8354809,26580767.4439167
0.488243,Steven Zaillian,115.0,Drama,1998-03-05,1998,93638682.8354809,75851213.7512953
0.477036,Todd Solondz,139.0,Comedy,1998-10-16,1998,4013086.40723489,3755432.88293572
0.469693,Antoine Fuqua,87.0,Drama,1998-02-06,1998,40130864.0723489,25690346.5072704
0.433845,Robert Rodriguez,104.0,Horror,1998-12-25,1998,20065432.0361744,53886815.9811267
0.423925,Willard Carroll,121.0,Comedy,1998-12-30,1998,26753909.3815659,5310755.35248743
0.396129,Harry Elfont|Deborah Kaplan,100.0,Comedy,1998-06-12,1998,13376954.6907829,34251712.5511819
0.388858,Steve Miner,86.0,Horror,1998-08-05,1998,22740822.974331,73629083.5327948
0.38868,Gus Van Sant,105.0,Horror,1998-12-04,1998,80261728.1446979,49683521.3174481
0.383321,Stephen Sommers,106.0,Adventure,1998-01-30,1998,60196296.1085234,14986237.1201663
0.375143,FranÃ§ois Girard,131.0,Drama,1998-09-10,1998,24078518.4434093,12701964.2586498
0.366598,Peter Berg,100.0,Comedy,1998-09-11,1998,40130864.0723489,13241060.8834702
0.577579,Paul W.S. Anderson,99.0,Action,1998-10-23,1998,100327160.180872,19487391.0831627
0.349511,Don Roos,105.0,Comedy,1998-05-22,1998,6688477.34539149,7864651.43736047
0.305742,Warren Beatty,108.0,Comedy,1998-05-15,1998,40130864.0723489,39064565.6108191
0.263935,Vincent Gallo,110.0,Romance,1998-01-20,1998,2006543.20361744,3177156.49552146
0.262171,Tamra Davis,82.0,Comedy,1998-01-16,1998,10701563.7526263,23356189.6440164
0.189141,Bill Condon,105.0,Drama,1998-01-21,1998,13376954.6907829,8630313.54377869
0.245817,Robert Towne,117.0,Drama,1998-09-11,1998,33442386.7269574,1039955.22465725
0.240661,Jim Abrahams,84.0,Comedy,1998-07-24,1998,13376954.6907829,25416213.9124876
0.235951,Jake Kasdan,116.0,Comedy,1998-01-30,1998,6688477.34539149,2649089.16984358
0.226558,Lance Mungia,91.0,Action,1998-09-18,1998,2675390.93815659,166535.059727433
0.214567,David Moreton,99.0,Comedy,1998-05-14,1998,2006543.20361744,1164799.66739539
0.194358,Dean Parisot,93.0,Drama,1998-11-25,1998,20065432.0361744,13969976.4953529
0.188201,John Pieplow,86.0,Horror,1998-10-02,1998,1471465.01598612,844381.471687073
0.18358,Nicholas Hytner,111.0,Comedy,1998-04-17,1998,20065432.0361744,62745795.1883896
0.26504,Richard Linklater,113.0,Crime,1998-03-26,1998,36117777.665114,101664855.64995
0.162242,Kevin Rodney Sullivan,124.0,Comedy,1998-08-14,1998,26753909.3815659,50394131.9045318
4.143585,Ron Clements|John Musker,83.0,Animation,1989-11-17,1989,70359397.5617302,371749996.526004
3.536655,Steven Spielberg,127.0,Adventure,1989-05-24,1989,84431277.0740763,834061065.27294
2.719764,Rob Reiner,96.0,Comedy,1989-07-12,1989,28143759.0246921,163275219.402588
2.640852,Tim Burton,126.0,Fantasy,1989-06-23,1989,61564472.8665139,723556562.007649
2.566875,Robert Zemeckis,108.0,Adventure,1989-11-20,1989,70359397.5617302,583982999.762361
2.470407,Peter Weir,129.0,Drama,1989-06-02,1989,28847353.0003094,414874391.764995
2.379507,Ivan Reitman,108.0,Fantasy,1989-06-15,1989,65082442.7446004,378876100.091168
2.176623,John Glen,133.0,Adventure,1989-07-07,1989,56287518.0493842,274695427.360342
1.859089,Jeremiah S. Chechik,97.0,Comedy,1989-12-01,1989,47492593.3541679,125450805.852565
1.836091,Edward Zwick,122.0,War,1989-12-15,1989,31661728.9027786,47190689.9741552
1.69108,James Cameron,139.0,Adventure,1989-08-08,1989,123128945.733027,158308816.894417
1.510501,Richard Donner,114.0,Action,1989-07-07,1989,43974623.4760814,400791729.674973
1.362379,Andrei Konchalovsky|Albert Magnoli,104.0,Action,1989-12-22,1989,96744171.6473791,111534797.031607
1.280429,Stephen Herek,90.0,Adventure,1989-02-17,1989,17589849.3904325,71212573.8575788
1.274285,Amy Heckerling,93.0,Comedy,1989-10-12,1989,13192387.0428244,520659541.956803
1.218498,Joe Johnston,93.0,Adventure,1989-06-22,1989,56287518.0493842,391768464.108879
1.190512,William Shatner,107.0,Science Fiction,1989-06-09,1989,52769548.1712976,123480742.720836
0.94235,Mark DiSalle|David Worth|Jean-Claude Van Damme,97.0,Action,1989-04-20,1989,2638477.40856488,25851810.4440434
0.918962,Stephen Hopkins,89.0,Horror,1989-08-11,1989,14071879.512346,38993809.604304
0.914399,Albert Pyun,86.0,Action,1989-04-07,1989,879492.469521628,17882648.2644007
0.895389999999999,Joe Dante,101.0,Comedy,1989-02-17,1989,31661728.9027786,64382366.7388612
0.836515,Mary Lambert,103.0,Drama,1989-04-21,1989,20228326.7989974,101087926.907843
0.737259,Arthur Hiller,103.0,Crime,1989-05-12,1989,31661728.9027786,82512201.6387759
0.724013,Oliver Stone,145.0,Drama,1989-12-20,1989,24625789.1466055,283199561.94239
0.720081,John Hughes,100.0,Comedy,1989-08-16,1989,26384774.0856488,139414574.632587
0.602613,David S. Ward,107.0,Comedy,1989-04-06,1989,19348834.3294758,87592433.339308
0.573045,Ted Kotcheff,97.0,Comedy,1989-07-05,1989,11433402.1037811,53153687.6151805
0.547658,Rod Daniel,101.0,Action,1989-04-28,1989,32714340.6700008,137636432.588573
0.544381999999999,Brian De Palma,113.0,Drama,1989-08-18,1989,39577161.1284732,32842565.3951023
0.498792,Rob Hedden,100.0,Horror,1989-07-28,1989,8794924.69521628,24625789.1466055
0.494235,Steven Spielberg,122.0,Fantasy,1989-12-22,1989,54528533.1103409,130401979.069134
0.481276,Steve De Jarnatt,87.0,Science Fiction,1989-05-19,1989,5276954.81712976,2014748.3851199
0.4669,Don Bluth|Gary Goldman|Dan Kuenster,89.0,Drama,1989-11-17,1989,24273992.1587969,47668539.3406656
0.452278,Eddie Murphy,116.0,Action,1989-11-17,1989,52769548.1712976,107060389.646825
0.448357,Harold Becker,113.0,Drama,1989-09-15,1989,33420713.8418218,195035393.41545
0.438179,Phillip Noyce,96.0,Crime,1989-04-07,1989,17589849.3904325,13764057.1480134
0.423064,Wes Craven,109.0,Thriller,1989-10-27,1989,8794924.69521628,29119466.2113944
0.409695,Bruce Beresford,99.0,Comedy,1989-12-13,1989,13192387.0428244,256448211.877475
0.415913,Woody Allen,104.0,Comedy,1989-10-13,1989,33420713.8418218,32109745.8847228
0.382943,Ridley Scott,125.0,Action,1989-09-22,1989,52769548.1712976,80723709.7273802
0.337545,Jim Sheridan,103.0,Drama,1989-07-21,1989,1134861.90297192,25933402.7194258
0.307623,Spike Lee,120.0,Crime,1989-06-30,1989,11433402.1037811,65602126.0499161
0.26954,Dominique Othenin-Girard,96.0,Horror,1989-10-12,1989,8794924.69521628,20478549.4425161
